time,concentration,condensor temp,saturator temp,optics temp,flow,ready environment,reference detector voltage,detector voltage,pump control value,1 second counts,liquid level,count_datetime,pulse counts,pulse width,good pulses,pulse conc,pulse conc nodead,precip_datetime,precip_voltage
2024-02-08 12:40:51.738425,9795.74,10.1,44.0,46.0,5.01,READY,4.870,0.033,173,7673,FULL,2024-02-08 12:40:50.769281,0.0,0,0,0.0,0.0,2024-02-08 12:40:51.750651,1980.5408477783203
2024-02-08 12:40:52.746710,9993.62,10.1,44.0,46.0,4.99,READY,4.869,0.033,172,7828,FULL,2024-02-08 12:40:51.753829,0.0,0,0,0.0,0.0,2024-02-08 12:40:52.752809,1973.8275527954102
2024-02-08 12:40:53.738525,9900.42,10.1,44.0,46.0,5.02,READY,4.872,0.034,173,7755,FULL,2024-02-08 12:40:52.754815,0.0,0,0,0.0,0.0,2024-02-08 12:40:53.739605,1980.777931213379
2024-02-08 12:40:54.746819,9997.45,10.1,44.0,46.1,4.98,READY,4.870,0.033,172,7831,FULL,2024-02-08 12:40:53.754764,0.0,0,0,0.0,0.0,2024-02-08 12:40:54.742132,1981.0306549072266
2024-02-08 12:40:55.739173,9809.78,10.1,44.0,46.1,5.01,READY,4.871,0.034,173,7684,FULL,2024-02-08 12:40:54.755495,0.0,0,0,0.0,0.0,2024-02-08 12:40:55.744577,1979.3561935424805
2024-02-08 12:40:56.747353,9752.33,10.1,44.0,46.1,4.99,READY,4.874,0.032,172,7639,FULL,2024-02-08 12:40:55.756239,0.0,0,0,0.0,0.0,2024-02-08 12:40:56.747353,1967.3194885253906
2024-02-08 12:40:57.739940,9531.47,10.1,44.1,46.1,4.98,READY,4.871,0.032,173,7466,FULL,2024-02-08 12:40:56.756359,0.0,0,0,0.0,0.0,2024-02-08 12:40:57.749712,1968.8199996948242
2024-02-08 12:40:58.748054,9170.18,10.1,44.1,46.1,5.03,READY,4.871,0.030,172,7183,FULL,2024-02-08 12:40:57.756228,0.0,0,0,0.0,0.0,2024-02-08 12:40:58.752082,1967.1613693237305
2024-02-08 12:40:59.740222,9468.91,10.1,44.1,46.1,4.99,READY,4.871,0.032,173,7417,FULL,2024-02-08 12:40:58.756094,0.0,0,0,0.0,0.0,2024-02-08 12:40:59.754900,1960.0530624389648
2024-02-08 12:41:00.748503,9461.25,10.1,44.1,46.1,4.99,READY,4.869,0.034,172,7411,FULL,2024-02-08 12:40:59.756420,0.0,0,0,0.0,0.0,2024-02-08 12:41:00.741228,1955.4405212402344
2024-02-08 12:41:01.740327,9157.41,10.1,44.1,46.1,5.03,READY,4.871,0.031,173,7173,FULL,2024-02-08 12:41:00.757746,0.0,0,0,0.0,0.0,2024-02-08 12:41:01.746035,1968.4724807739258
2024-02-08 12:41:02.749085,8714.41,10.1,44.1,46.1,4.98,READY,4.870,0.031,172,6826,FULL,2024-02-08 12:41:01.757086,0.0,0,0,0.0,0.0,2024-02-08 12:41:02.748392,1967.6511764526367
2024-02-08 12:41:03.741248,9023.36,10.1,44.1,46.1,5.02,READY,4.870,0.032,173,7068,FULL,2024-02-08 12:41:02.757123,0.0,0,0,0.0,0.0,2024-02-08 12:41:03.750510,1961.301040649414
2024-02-08 12:41:04.749593,9056.56,10.1,44.1,46.1,4.99,READY,4.871,0.032,172,7094,FULL,2024-02-08 12:41:03.757069,0.0,0,0,0.0,0.0,2024-02-08 12:41:04.753329,1968.5989379882812
2024-02-08 12:41:05.741801,9147.20,10.1,44.0,46.1,4.99,READY,4.870,0.031,173,7165,FULL,2024-02-08 12:41:04.756992,0.0,0,0,0.0,0.0,2024-02-08 12:41:05.739126,1967.5247192382812
2024-02-08 12:41:06.750016,8922.51,10.1,44.0,46.1,5.02,READY,4.871,0.030,172,6989,FULL,2024-02-08 12:41:05.756855,0.0,0,0,0.0,0.0,2024-02-08 12:41:06.741220,1963.2123947143555
2024-02-08 12:41:07.742230,9102.52,10.1,44.0,46.1,4.99,READY,4.872,0.033,173,7130,FULL,2024-02-08 12:41:06.757740,0.0,0,0,0.0,0.0,2024-02-08 12:41:07.743449,1967.7459716796875
2024-02-08 12:41:08.750239,9181.67,10.1,44.0,46.1,5.01,READY,4.872,0.032,173,7192,FULL,2024-02-08 12:41:07.758160,0.0,0,0,0.0,0.0,2024-02-08 12:41:08.745559,1967.824935913086
2024-02-08 12:41:09.742598,8866.33,10.1,44.0,46.1,4.99,READY,4.871,0.029,172,6945,FULL,2024-02-08 12:41:08.758380,0.0,0,0,0.0,0.0,2024-02-08 12:41:09.747727,1965.4396057128906
2024-02-08 12:41:10.750915,8700.37,10.1,44.0,46.1,5.01,READY,4.874,0.031,173,6815,FULL,2024-02-08 12:41:09.758390,0.0,0,0,0.0,0.0,2024-02-08 12:41:10.749770,1969.388771057129
2024-02-08 12:41:11.743260,9011.87,10.1,44.0,46.1,4.98,READY,4.875,0.032,172,7059,FULL,2024-02-08 12:41:10.758550,0.0,0,0,0.0,0.0,2024-02-08 12:41:11.751930,1969.1043853759766
2024-02-08 12:41:12.751466,8835.70,10.1,44.0,46.1,5.00,READY,4.877,0.031,173,6921,FULL,2024-02-08 12:41:11.759078,0.0,0,0,0.0,0.0,2024-02-08 12:41:12.754581,1966.9561386108398
2024-02-08 12:41:13.743885,8548.45,10.1,44.0,46.1,5.01,READY,4.880,0.032,173,6696,FULL,2024-02-08 12:41:12.759089,0.0,0,0,0.0,0.0,2024-02-08 12:41:13.740639,1960.2899551391602
2024-02-08 12:41:14.752148,8268.86,10.1,44.0,46.1,5.01,READY,4.879,0.028,172,6477,FULL,2024-02-08 12:41:13.759004,0.0,0,0,0.0,0.0,2024-02-08 12:41:14.742870,1967.8091049194336
2024-02-08 12:41:15.744164,8400.36,10.1,44.0,46.1,4.99,READY,4.888,0.029,173,6580,FULL,2024-02-08 12:41:14.759951,0.0,0,0,0.0,0.0,2024-02-08 12:41:15.744680,1966.9244766235352
2024-02-08 12:41:16.752435,8524.19,10.1,44.0,46.1,5.02,READY,4.888,0.031,172,6677,FULL,2024-02-08 12:41:15.759850,0.0,0,0,0.0,0.0,2024-02-08 12:41:16.747238,1961.1587524414062
2024-02-08 12:41:17.744445,8644.20,10.1,44.0,46.1,5.02,READY,4.888,0.031,173,6771,FULL,2024-02-08 12:41:16.760127,0.0,0,0,0.0,0.0,2024-02-08 12:41:17.750115,1967.6826477050781
2024-02-08 12:41:18.752603,8799.95,10.1,44.0,46.1,4.99,READY,4.892,0.029,172,6893,FULL,2024-02-08 12:41:17.761817,0.0,0,0,0.0,0.0,2024-02-08 12:41:18.752603,1967.9197311401367
2024-02-08 12:41:19.760859,8828.04,10.1,44.0,46.1,5.01,READY,4.888,0.030,173,6915,FULL,2024-02-08 12:41:18.762269,0.0,0,0,0.0,0.0,2024-02-08 12:41:19.738695,1965.9294128417969
2024-02-08 12:41:20.753224,8525.47,10.1,44.0,46.1,4.99,READY,4.891,0.032,172,6678,FULL,2024-02-08 12:41:19.763975,0.0,0,0,0.0,0.0,2024-02-08 12:41:20.740921,1966.1977767944336
2024-02-08 12:41:21.761186,8922.51,10.1,44.0,46.1,5.01,READY,4.887,0.031,173,6989,FULL,2024-02-08 12:41:20.763435,0.0,0,0,0.0,0.0,2024-02-08 12:41:21.742887,1967.2719955444336
2024-02-08 12:41:22.753572,9198.26,10.1,44.0,46.1,4.99,READY,4.892,0.033,172,7205,FULL,2024-02-08 12:41:21.763191,0.0,0,0,0.0,0.0,2024-02-08 12:41:22.744797,1965.3923034667969
2024-02-08 12:41:23.762057,8828.04,10.1,44.0,46.1,4.99,READY,4.926,0.030,173,6915,FULL,2024-02-08 12:41:22.763266,0.0,0,0,0.0,0.0,2024-02-08 12:41:23.747334,1963.3544921875
